test_accuracy,test_precision,test_recall,test_f1_macro,test_roc_auc,test_pr_auc,test_fpr,minority_recall,method,n_qubits,total_full_trainings,total_shots,episodes_to_convergence,wall_time_total_sec,status,dataset,protocol,seed,run_wall_time_sec,stage1_full_trainings,stage2_full_trainings,rl_budget,wall_time_stage1_sec,wall_time_stage2_sec,wall_time_final_sec,selected_features_idx,best_hyperparams,circuit_depth,low_fidelity_evals,full_fidelity_evals,total_circuit_evals,best_val_f1_macro,wall_time_search_sec,note
0.993,0.9131056951544387,0.941442784395001,0.9267774767518488,0.9985285561096177,0.9999644347524886,0.11267605633802817,0.99556162512803,bench_optuna_xgboost,,26,,,5.32,ok,CICIoT23,A,43,5.32,,,,,,,,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.14725512103066593, 'min_child_weight': 8, 'gamma': 1.047167302005966, 'subsample': 0.7530874174910289, 'colsample_bytree': 0.8303664418426218}",,,,,,5.08,
0.9823333333333333,0.7862903225806452,0.9909525435302151,0.8595375339561386,0.990935713289639,0.9997825285654602,0.0,0.9819050870604302,bench_quantum_kernel_classifier,3.0,1,0.0,,1.79,ok,CICIoT23,A,43,1.79,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.993,0.9131056951544387,0.941442784395001,0.9267774767518488,0.9986583893940633,0.9999676078689542,0.11267605633802817,0.99556162512803,1_xgboost_default,0.0,1,0.0,0.0,0.22,ok,CICIoT23,A,44,0.22,,,,,,,,,,,,,,,
0.9873333333333333,0.8599388779946741,0.8698253021028184,0.8648110200364298,0.9949821839881899,0.9998794296055076,0.2535211267605634,0.9931717309662,2_sho_xgboost,0.0,61,0.0,0.0,2.59,ok,CICIoT23,A,44,2.59,,,,,,,,,,,,,,,
0.9813333333333333,0.823014460591825,0.7155785515414096,0.7579515787896427,0.9913684909044571,0.9997920594900769,0.5633802816901409,0.99453738477296,3_qrl_sho_xgboost_reproduction,8.0,142,2138071040.0,5.0,45.79,ok,CICIoT23,A,44,45.79,60.0,81.0,80.0,38.01,4.92,2.86,"[1, 13, 17, 31, 33, 37, 38, 45]","{'n_estimators': 60, 'max_depth': 2}",,,,,,,
0.9943333333333333,0.9266055871553027,0.9558687048889445,0.9407246240372109,0.99808616121447,0.9999537832605027,0.08450704225352113,0.99624445203141,4_classical_actor_critic,0.0,61,0.0,60.0,2.66,ok,CICIoT23,A,44,2.66,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 2.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 2.0, 'gamma': 1.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9365064346371095,,
0.9933333333333333,0.9186324786324787,0.941613491120846,0.9297986156287001,0.9980669266538115,0.9999533258041828,0.11267605633802817,0.9959030385797201,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,4.38,ok,CICIoT23,A,44,4.38,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 5.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 5.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9414919551438323,,
0.9916666666666667,0.9035257061572851,0.9201453171057756,0.9116581760358079,0.9976485749594872,0.999943230655741,0.15492957746478872,0.99522021167634,6_qnac_fixed_shots,4.0,61,1966080.0,13.0,5.78,ok,CICIoT23,A,44,5.78,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 7.0, 'learning_rate': 0.18, 'min_child_weight': 1.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.920431940892299,,
0.9933333333333333,0.9143870156528384,0.9484850379161277,0.9307236149341414,0.9980621180136469,0.9999531744353515,0.09859154929577464,0.99556162512803,7_sf_qnac_ids,4.0,61,153600.0,13.0,4.67,ok,CICIoT23,A,44,4.67,,,60.0,,,,,"{'n_estimators': 100.0, 'max_depth': 5.0, 'learning_rate': 0.1, 'min_child_weight': 3.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9534356713800114,,
0.9773333333333334,0.7545670125044117,0.9196764746897225,0.8152006522329921,0.9650892724046567,0.997935479157428,0.14084507042253522,0.9801980198019802,bench_logreg,,1,,,1.01,ok,CICIoT23,A,44,1.01,,,,,,,,,,,,,,,
0.9946666666666667,0.942296318024226,0.942296318024226,0.942296318024226,0.9988964170822133,0.9999729879972463,0.11267605633802817,0.9972686923864801,bench_random_forest,,1,,,0.37,ok,CICIoT23,A,44,0.37,,,,,,,,,,,,,,,
0.993,0.90905860053704,0.9483143311902826,0.9277356363106634,0.9987834140383441,0.9999705764407035,0.09859154929577464,0.99522021167634,bench_lightgbm,,1,,,0.22,ok,CICIoT23,A,44,0.22,,,,,,,,,,,,,,,
0.9936666666666667,0.9198556411548707,0.9486557446419728,0.9337510503945299,0.9987257103563684,0.9999692122920991,0.09859154929577464,0.9959030385797201,bench_optuna_xgboost,,26,,,4.93,ok,CICIoT23,A,44,4.93,,,,,,,,"{'n_estimators': 83, 'max_depth': 6, 'learning_rate': 0.05343334254699878, 'min_child_weight': 2, 'gamma': 0.7686723043087484, 'subsample': 0.9921420166532556, 'colsample_bytree': 0.6357800768559743}",,,,,,4.8,
0.9806666666666667,0.776737195051451,0.9488697291292996,0.8407550043197494,0.9203352583922793,0.9902411946538558,0.08450704225352113,0.9822465005121201,bench_quantum_kernel_classifier,3.0,1,0.0,,2.01,ok,CICIoT23,A,44,2.01,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.9913333333333333,0.900728597449909,0.9118966357874208,0.9062315167893671,0.9980058508044857,0.9999525158690084,0.17142857142857143,0.995221843003413,1_xgboost_default,0.0,1,0.0,0.0,0.23,ok,CICIoT23,B,42,0.23,,,,,,,,,,,,,,,
0.9876666666666667,0.847340682579478,0.9100195026816187,0.8759209515856967,0.9962091662603607,0.9999096939335599,0.17142857142857143,0.9914675767918089,2_sho_xgboost,0.0,61,0.0,0.0,3.49,ok,CICIoT23,B,42,3.49,,,,,,,,,,,,,,,
0.9783333333333334,0.7595238841360868,0.8634080936128719,0.8021186496576653,0.9902901023890787,0.9997691342081454,0.2571428571428571,0.9839590443686007,3_qrl_sho_xgboost_reproduction,8.0,142,2138103808.0,35.0,49.05,ok,CICIoT23,B,42,49.06,60.0,81.0,80.0,41.12,5.47,2.47,"[6, 8, 9, 15, 22, 26, 30, 45]","{'n_estimators': 80, 'max_depth': 3}",,,,,,,
0.991,0.8845353810685608,0.9326426133593368,0.9070886752565672,0.9978449536811311,0.9999484921183941,0.12857142857142856,0.9938566552901024,4_classical_actor_critic,0.0,61,0.0,24.0,5.08,ok,CICIoT23,B,42,5.08,,,60.0,,,,,"{'n_estimators': 175.0, 'max_depth': 4.0, 'learning_rate': 0.16, 'min_child_weight': 7.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9184133624078441,,
0.9873333333333333,0.8431804820693709,0.909848854217455,0.8733732910948101,0.9956362749878108,0.9998960417514493,0.17142857142857143,0.9911262798634812,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,6.91,ok,CICIoT23,B,42,6.91,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 6.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 1.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9226689284982184,,
0.9926666666666667,0.9065267477860177,0.9404680643588493,0.9227784771915701,0.9983812774256461,0.9999614910297816,0.11428571428571428,0.995221843003413,6_qnac_fixed_shots,4.0,61,1966080.0,60.0,7.28,ok,CICIoT23,B,42,7.28,,,60.0,,,,,"{'n_estimators': 225.0, 'max_depth': 10.0, 'learning_rate': 0.1, 'min_child_weight': 7.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9480812306231736,,
0.9903333333333333,0.8667862258366182,0.9532179424670892,0.9051617101850873,0.9976206728425159,0.99994345215314,0.08571428571428572,0.9921501706484641,7_sf_qnac_ids,4.0,61,153600.0,51.0,6.45,ok,CICIoT23,B,42,6.45,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 9.0, 'learning_rate': 0.06, 'min_child_weight': 8.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9278703975302824,,
0.9623333333333334,0.686074057536914,0.9388834714773281,0.755749434945411,0.9612189176011701,0.99753651520996,0.08571428571428572,0.9634812286689419,bench_logreg,,1,,,2.81,ok,CICIoT23,B,42,2.81,,,,,,,,,,,,,,,
0.9953333333333333,0.9488054607508533,0.9488054607508533,0.9488054607508533,0.9988493417844954,0.9999722998564056,0.1,0.9976109215017065,bench_random_forest,,1,,,0.52,ok,CICIoT23,B,42,0.52,,,,,,,,,,,,,,,
0.9906666666666667,0.879708904109589,0.9324719648951731,0.9042735042735043,0.9978010726474891,0.9999475840719815,0.12857142857142856,0.9935153583617747,bench_lightgbm,,1,,,0.49,ok,CICIoT23,B,42,0.49,,,,,,,,,,,,,,,
0.9916666666666667,0.9022305319860908,0.9190394929302779,0.9104532141923298,0.9979765967820575,0.9999518341331611,0.15714285714285714,0.995221843003413,bench_optuna_xgboost,,26,,,9.02,ok,CICIoT23,B,42,9.02,,,,,,,,"{'n_estimators': 147, 'max_depth': 9, 'learning_rate': 0.050777500367962566, 'min_child_weight': 2, 'gamma': 0.48292241394553, 'subsample': 0.7777920735320814, 'colsample_bytree': 0.5787854476101701}",,,,,,8.69,
0.975,0.7413793103448276,0.9872013651877133,0.8190991135856566,0.9909166260360799,0.9997850850046036,0.0,0.9744027303754266,bench_quantum_kernel_classifier,3.0,1,0.0,,2.44,ok,CICIoT23,B,42,2.44,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.995,0.9479106403809354,0.941662603607996,0.9447635203558702,0.9992198927352511,0.999981438983548,0.11428571428571428,0.9976109215017065,1_xgboost_default,0.0,1,0.0,0.0,0.4,ok,CICIoT23,B,43,0.4,,,,,,,,,,,,,,,
0.9883333333333333,0.8773580104930513,0.8615553388590931,0.8692779536646369,0.9958410531448075,0.9999015549450795,0.2714285714285714,0.9945392491467577,2_sho_xgboost,0.0,61,0.0,0.0,5.15,ok,CICIoT23,B,43,5.15,,,,,,,,,,,,,,,
0.9873333333333333,0.8676333891057817,0.8470989761092149,0.8570540085065403,0.9957922964407605,0.9999003348297155,0.3,0.99419795221843,3_qrl_sho_xgboost_reproduction,8.0,142,2138112000.0,11.0,55.43,ok,CICIoT23,B,43,55.43,60.0,81.0,80.0,43.75,8.79,2.89,"[1, 4, 6, 7, 9, 17, 26, 45]","{'n_estimators': 100, 'max_depth': 6}",,,,,,,
0.9953333333333333,0.9605874697899237,0.9348610433934665,0.9473356873445149,0.9992588980984886,0.9999823420040912,0.12857142857142856,0.9982935153583617,4_classical_actor_critic,0.0,61,0.0,60.0,5.12,ok,CICIoT23,B,43,5.12,,,60.0,,,,,"{'n_estimators': 200.0, 'max_depth': 5.0, 'learning_rate': 0.14, 'min_child_weight': 1.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.952128384308421,,
0.993,0.9420610600385881,0.8988054607508533,0.9192629605375293,0.9980789858605558,0.9999544714393589,0.2,0.9976109215017065,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,25.0,8.29,ok,CICIoT23,B,43,8.29,,,60.0,,,,,"{'n_estimators': 275.0, 'max_depth': 9.0, 'learning_rate': 0.019999999999999993, 'min_child_weight': 1.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.8977853492333902,,
0.994,0.9394711499879624,0.927206240858118,0.9332472965155089,0.9985226718673816,0.9999650674482252,0.14285714285714285,0.9972696245733789,6_qnac_fixed_shots,4.0,61,1966080.0,60.0,8.02,ok,CICIoT23,B,43,8.02,,,60.0,,,,,"{'n_estimators': 250.0, 'max_depth': 7.0, 'learning_rate': 0.039999999999999994, 'min_child_weight': 1.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9290366034179458,,
0.9963333333333333,0.9755602149128555,0.9423451974646514,0.958321492848347,0.9994539249146758,0.9999870239790278,0.11428571428571428,0.9989761092150171,7_sf_qnac_ids,4.0,61,153600.0,60.0,8.03,ok,CICIoT23,B,43,8.03,,,60.0,,,,,"{'n_estimators': 275.0, 'max_depth': 6.0, 'learning_rate': 0.01, 'min_child_weight': 1.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.939812214108017,,
0.9813333333333333,0.7796622533464639,0.9486104339346659,0.84301178159201,0.9597220867869333,0.9978676142878238,0.08571428571428572,0.9829351535836177,bench_logreg,,1,,,2.24,ok,CICIoT23,B,43,2.24,,,,,,,,,,,,,,,
0.995,0.9663813090779383,0.9207459775719161,0.9423306860982352,0.9989882983910287,0.9999754274316316,0.15714285714285714,0.9986348122866894,bench_random_forest,,1,,,0.48,ok,CICIoT23,B,43,0.48,,,,,,,,,,,,,,,
0.995,0.9373312241717406,0.9556070209653827,0.9462719285153979,0.9993661628473915,0.9999849302122954,0.08571428571428572,0.9969283276450512,bench_lightgbm,,1,,,0.34,ok,CICIoT23,B,43,0.34,,,,,,,,,,,,,,,
0.9943333333333333,0.9404936733271031,0.9343490980009752,0.9373986564033197,0.9991565090199903,0.9999799375910495,0.12857142857142856,0.9972696245733789,bench_optuna_xgboost,,26,,,8.84,ok,CICIoT23,B,43,8.84,,,,,,,,"{'n_estimators': 323, 'max_depth': 9, 'learning_rate': 0.04202762759660587, 'min_child_weight': 2, 'gamma': 0.5153606632931385, 'subsample': 0.9495329156865996, 'colsample_bytree': 0.6685823999955718}",,,,,,8.37,
0.9846666666666667,0.8017241379310345,0.9921501706484641,0.8723881176692522,0.9917259873232569,0.9998043778773206,0.0,0.9843003412969283,bench_quantum_kernel_classifier,3.0,1,0.0,,2.18,ok,CICIoT23,B,43,2.18,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.9956666666666667,0.9443513626088706,0.9629205265724037,0.9534356713800114,0.9989176011701609,0.9999742904418177,0.07142857142857142,0.9972696245733789,1_xgboost_default,0.0,1,0.0,0.0,0.29,ok,CICIoT23,B,44,0.29,,,,,,,,,,,,,,,
0.9856666666666667,0.839049286051921,0.8532179424670892,0.8459795284108071,0.9954071184787908,0.9998910214479761,0.2857142857142857,0.9921501706484641,2_sho_xgboost,0.0,61,0.0,0.0,4.67,ok,CICIoT23,B,44,4.67,,,,,,,,,,,,,,,
0.9863333333333333,0.8544585290390869,0.8396148220380302,0.8468684600071461,0.990214529497806,0.999749708784448,0.3142857142857143,0.9935153583617747,3_qrl_sho_xgboost_reproduction,8.0,142,2138079232.0,15.0,52.03,ok,CICIoT23,B,44,52.04,60.0,81.0,80.0,42.5,6.9,2.63,"[2, 3, 11, 20, 29, 37, 38, 41]","{'n_estimators': 80, 'max_depth': 2}",,,,,,,
0.99,0.8795269637842897,0.9112140419307655,0.8946979234430503,0.9973671379814724,0.9999375329059567,0.17142857142857143,0.9938566552901024,4_classical_actor_critic,0.0,61,0.0,60.0,4.45,ok,CICIoT23,B,44,4.45,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 2.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 2.0, 'gamma': 1.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9297986156287001,,
0.9913333333333333,0.8967689494005283,0.9188688444661142,0.9075022768670309,0.9973037542662117,0.9999360244240932,0.15714285714285714,0.9948805460750854,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,6.51,ok,CICIoT23,B,44,6.51,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 5.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 4.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9297986156287001,,
0.9893333333333333,0.8697414837045228,0.9108727450024379,0.8891577838946261,0.9970063383715261,0.9999289317867981,0.17142857142857143,0.9931740614334471,6_qnac_fixed_shots,4.0,61,1966080.0,13.0,6.26,ok,CICIoT23,B,44,6.26,,,60.0,,,,,"{'n_estimators': 75.0, 'max_depth': 7.0, 'learning_rate': 0.14, 'min_child_weight': 3.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9277356363106634,,
0.9896666666666667,0.8745706910263873,0.9110433934666017,0.8919096085384436,0.9969624573378839,0.9999279390996113,0.17142857142857143,0.9935153583617747,7_sf_qnac_ids,4.0,61,153600.0,13.0,5.02,ok,CICIoT23,B,44,5.02,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 7.0, 'learning_rate': 0.14, 'min_child_weight': 2.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9337510503945299,,
0.9803333333333333,0.7720325870725315,0.9620429058995612,0.8404714114855176,0.9694880546075085,0.9984037429963664,0.05714285714285714,0.9812286689419796,bench_logreg,,1,,,2.66,ok,CICIoT23,B,44,2.66,,,,,,,,,,,,,,,
0.9956666666666667,0.9676975494692701,0.9350316918576305,0.9507435824571374,0.9989176011701609,0.9999739367380678,0.12857142857142856,0.9986348122866894,bench_random_forest,,1,,,0.46,ok,CICIoT23,B,44,0.46,,,,,,,,,,,,,,,
0.9943333333333333,0.9212226364125098,0.9622379327157484,0.9407246240372109,0.9989176011701609,0.9999742608600731,0.07142857142857142,0.9959044368600682,bench_lightgbm,,1,,,0.35,ok,CICIoT23,B,44,0.35,,,,,,,,,,,,,,,
0.9943333333333333,0.9256410256410257,0.955265724037055,0.9399275597043494,0.9988054607508532,0.9999716574861353,0.08571428571428572,0.9962457337883959,bench_optuna_xgboost,,26,,,7.15,ok,CICIoT23,B,44,7.15,,,,,,,,"{'n_estimators': 388, 'max_depth': 3, 'learning_rate': 0.05052102966435384, 'min_child_weight': 4, 'gamma': 1.545973827280593, 'subsample': 0.7760275203692657, 'colsample_bytree': 0.6219506728912321}",,,,,,6.7,
0.981,0.7766167209681513,0.9623842028278888,0.8443018577246765,0.9451048269137007,0.99282793889268,0.05714285714285714,0.9819112627986348,bench_quantum_kernel_classifier,3.0,1,0.0,,2.19,ok,CICIoT23,B,44,2.19,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.9083333333333333,0.9075800745976456,0.9064535654580043,0.906986487335111,0.9763166001325878,0.970377357913392,0.07715311004784689,0.9228468899521531,1_xgboost_default,0.0,1,0.0,0.0,0.6,ok,UNSW-NB15,A,45,0.6,,,,,,,,,,,,,,,
0.9046666666666666,0.9035457527241384,0.9031640917737938,0.9033511686848774,0.9731494008329971,0.967208979544101,0.08373205741626795,0.916267942583732,2_sho_xgboost,0.0,61,0.0,0.0,4.38,ok,UNSW-NB15,A,45,4.38,,,,,,,,,,,,,,,
0.8463333333333334,0.8462200515468729,0.8508315558886262,0.8458086544491673,0.9309160986049461,0.900103442725988,0.18839712918660287,0.8116028708133971,3_qrl_sho_xgboost_reproduction,8.0,142,2138103808.0,16.0,54.99,ok,UNSW-NB15,A,45,55.0,60.0,81.0,80.0,44.33,7.82,2.84,"[6, 7, 10, 19, 23, 31, 35, 41]","{'n_estimators': 160, 'max_depth': 2}",,,,,,,
0.9006666666666666,0.8997605045659461,0.8987234824465326,0.8992153679653679,0.973081170375281,0.9660971660599318,0.08433014354066985,0.9156698564593302,4_classical_actor_critic,0.0,61,0.0,10.0,7.42,ok,UNSW-NB15,A,45,7.42,,,60.0,,,,,"{'n_estimators': 200.0, 'max_depth': 8.0, 'learning_rate': 0.23999999999999996, 'min_child_weight': 7.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.8987566056170011,,
0.8996666666666666,0.89921930141874,0.8971291866028708,0.898074074074074,0.9712857860869315,0.9646853251786516,0.08074162679425838,0.9192583732057417,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,5.82,ok,UNSW-NB15,A,45,5.82,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 3.0, 'learning_rate': 0.06, 'min_child_weight': 1.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.8760375596335472,,
0.8966666666666666,0.8984885994916831,0.8920364472243039,0.8945197449963797,0.9712695729088603,0.965579497592134,0.06758373205741627,0.9324162679425837,6_qnac_fixed_shots,4.0,61,1966080.0,17.0,6.71,ok,UNSW-NB15,A,45,6.71,,,60.0,,,,,"{'n_estimators': 50.0, 'max_depth': 7.0, 'learning_rate': 0.039999999999999994, 'min_child_weight': 2.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.905450503570849,,
0.9026666666666666,0.9027623466875803,0.8996656482388885,0.9010108643966364,0.973444615783709,0.9675809236604975,0.07416267942583732,0.9258373205741627,7_sf_qnac_ids,4.0,61,153600.0,17.0,7.19,ok,UNSW-NB15,A,45,7.19,,,60.0,,,,,"{'n_estimators': 50.0, 'max_depth': 7.0, 'learning_rate': 0.08, 'min_child_weight': 3.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9072005784256455,,
0.6986666666666667,0.7519607843137255,0.7222286274283738,0.6940632016692057,0.7664122398685651,0.6592482968639585,0.48325358851674644,0.5167464114832536,bench_logreg,,1,,,2.26,ok,UNSW-NB15,A,45,2.26,,,,,,,,,,,,,,,
0.9063333333333333,0.904926274589196,0.9053564737418573,0.9051362689925798,0.9738287780307834,0.96817985219864,0.0861244019138756,0.9138755980861244,bench_random_forest,,1,,,1.33,ok,UNSW-NB15,A,45,1.33,,,,,,,,,,,,,,,
0.9053333333333333,0.9038518614452304,0.9044593445552546,0.9041452024673835,0.9761560446330778,0.9708406550974037,0.08791866028708134,0.9120813397129187,bench_lightgbm,,1,,,0.45,ok,UNSW-NB15,A,45,0.45,,,,,,,,,,,,,,,
0.9063333333333333,0.9067148261438633,0.9031875108087855,0.9046978531919605,0.9760855623450742,0.971280429851558,0.06937799043062201,0.930622009569378,bench_optuna_xgboost,,26,,,13.17,ok,UNSW-NB15,A,45,13.17,,,,,,,,"{'n_estimators': 214, 'max_depth': 8, 'learning_rate': 0.04606461028602722, 'min_child_weight': 3, 'gamma': 1.5798031102343713, 'subsample': 0.7722582577307789, 'colsample_bytree': 0.690668523567665}",,,,,,12.57,
0.7103333333333334,0.7091342401883227,0.6985339684095233,0.7002965649985704,0.7937609438951979,0.6738428287587304,0.19856459330143542,0.8014354066985646,bench_quantum_kernel_classifier,3.0,1,0.0,,2.0,ok,UNSW-NB15,A,45,2.0,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.908,0.9080476867707667,0.9052249668530581,0.9064675645780467,0.9750794445725486,0.9701686626990647,0.07057416267942583,0.9294258373205742,1_xgboost_default,0.0,1,0.0,0.0,0.75,ok,UNSW-NB15,A,46,0.75,,,,,,,,,,,,,,,
0.8863333333333333,0.8844577875618658,0.885632241886205,0.8850002433768065,0.9661903445120195,0.9584072728665736,0.10825358851674641,0.8917464114832536,2_sho_xgboost,0.0,61,0.0,0.0,5.95,ok,UNSW-NB15,A,46,5.95,,,,,,,,,,,,,,,
0.85,0.8525208670436886,0.8567547702772813,0.8497675737440903,0.9223138817230645,0.8763616547778091,0.2021531100478469,0.7978468899521531,3_qrl_sho_xgboost_reproduction,8.0,142,2138103808.0,20.0,53.88,ok,UNSW-NB15,A,46,53.89,60.0,81.0,80.0,44.8,6.12,2.96,"[3, 9, 12, 16, 24, 25, 35, 38]","{'n_estimators': 100, 'max_depth': 4}",,,,,,,
0.8886666666666667,0.8884658954752414,0.8854791174266443,0.8867727010564266,0.9684088477114199,0.9603426409283996,0.0867224880382775,0.9132775119617225,4_classical_actor_critic,0.0,61,0.0,60.0,5.69,ok,UNSW-NB15,A,46,5.69,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 7.0, 'learning_rate': 0.08, 'min_child_weight': 1.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.8910733835085498,,
0.8946666666666667,0.8945929459948152,0.8915590592033205,0.8928747710593736,0.9703641119501931,0.9628295011264724,0.08133971291866028,0.9186602870813397,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,31.0,6.73,ok,UNSW-NB15,A,46,6.73,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 4.0, 'learning_rate': 0.08, 'min_child_weight': 3.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.8881824857114329,,
0.893,0.895093429981507,0.8880498068830345,0.890702009755101,0.9707473734651524,0.9632920509445954,0.0687799043062201,0.93122009569378,6_qnac_fixed_shots,4.0,61,1966080.0,31.0,6.78,ok,UNSW-NB15,A,46,6.78,,,60.0,,,,,"{'n_estimators': 175.0, 'max_depth': 4.0, 'learning_rate': 0.06, 'min_child_weight': 3.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.8922244507988996,,
0.8996666666666666,0.900242268808255,0.8961221680982303,0.8978414220564556,0.9742183446705482,0.9680760905274957,0.0729665071770335,0.9270334928229665,7_sf_qnac_ids,4.0,61,153600.0,60.0,7.04,ok,UNSW-NB15,A,46,7.04,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 4.0, 'learning_rate': 0.08, 'min_child_weight': 2.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9011050871023514,,
